[1, 1, 3, 3, 2, 0, 0, 1, 2, 0, 2, 3, 3, 3, 1, 0],39.23019080884216,23.63486990249538,23.0
[1, 3, 2, 1, 2, 1, 1, 3, 2, 1, 1, 3, 3, 3, 0, 0],26.01774835081619,23.75324973052424,25.9
[3, 2, 1, 2, 3, 0, 3, 1, 0, 1, 1, 2, 3, 3, 3, 0],30.15600707346109,24.707316493558302,26.1
[3, 2, 2, 3, 3, 3, 2, 3, 2, 0, 3, 3, 1, 2, 2, 0],21.892963072611305,24.254843762065143,31.9
[3, 2, 2, 2, 1, 1, 1, 1, 0, 0, 3, 2, 1, 2, 2, 0],36.04095529860958,24.99191750776352,22.9
[1, 1, 3, 3, 2, 3, 2, 2, 1, 2, 3, 3, 1, 1, 0, 0],24.504074400121954,23.16792964643585,26.5
[0, 2, 3, 3, 2, 3, 2, 3, 2, 1, 1, 2, 1, 0, 3, 0],29.988285840323904,24.60712387342355,26.4
[2, 0, 2, 1, 2, 2, 2, 2, 1, 2, 3, 3, 1, 1, 0, 0],28.059584884352386,24.003227848411804,23.7
[1, 3, 2, 1, 2, 3, 3, 3, 1, 3, 2, 1, 3, 0, 0, 0],25.46396633101417,22.66021007940289,27.0
[1, 3, 2, 2, 3, 2, 3, 3, 1, 3, 1, 0, 3, 1, 3, 0],27.42125168710469,24.288271084679018,30.2
[1, 3, 3, 3, 2, 2, 1, 1, 3, 1, 1, 3, 2, 0, 3, 0],25.201444685256764,23.534233803489208,27.5
[2, 0, 2, 1, 2, 3, 2, 3, 2, 1, 1, 2, 1, 0, 0, 0],38.747207740420706,23.33028946996091,21.6
[3, 1, 1, 2, 3, 0, 3, 1, 2, 3, 2, 1, 2, 0, 0, 0],30.949027731805643,22.63396973349873,24.0
[3, 2, 2, 2, 0, 2, 1, 2, 1, 0, 3, 3, 1, 2, 2, 0],30.093046608409615,24.973962075129258,25.5
[2, 3, 3, 3, 2, 3, 0, 3, 2, 1, 3, 2, 1, 1, 1, 0],22.628446088947165,23.480462948730487,28.6
[0, 3, 2, 1, 2, 1, 1, 1, 2, 1, 2, 3, 3, 3, 1, 0],29.478551186166357,24.914177000815208,23.8
[1, 2, 2, 1, 0, 1, 2, 1, 2, 2, 3, 3, 1, 2, 2, 0],37.13964437564336,23.849527452389232,24.7
[3, 0, 2, 1, 2, 1, 1, 1, 2, 0, 2, 3, 1, 1, 0, 0],31.344401121130964,22.821152310861073,20.0
[3, 2, 2, 2, 1, 3, 1, 3, 2, 3, 2, 2, 2, 1, 0, 0],21.138093503739924,21.752866033978556,28.9
[2, 3, 3, 2, 0, 3, 2, 3, 2, 1, 3, 2, 1, 1, 0, 0],25.600152333887024,22.78021517488501,27.6
[2, 3, 2, 1, 2, 3, 2, 3, 1, 1, 2, 3, 2, 1, 0, 0],23.191572078716938,23.00901042118331,27.7
[0, 1, 2, 1, 2, 1, 0, 3, 2, 3, 3, 2, 1, 1, 1, 0],35.353960552418485,24.09855554725745,22.5
[1, 3, 2, 1, 2, 3, 2, 3, 1, 3, 1, 0, 2, 1, 0, 0],33.231646764389396,25.491641552269563,24.3
[3, 2, 3, 2, 3, 1, 2, 1, 0, 1, 0, 2, 3, 1, 3, 0],33.36608494086071,25.860640161350723,25.8
[3, 3, 2, 2, 0, 1, 1, 3, 1, 2, 3, 3, 1, 2, 2, 0],29.33255669256628,23.336312977122528,28.5
[1, 3, 2, 1, 3, 3, 2, 2, 2, 1, 3, 1, 2, 0, 3, 0],23.945687196954978,24.693629745939226,28.5
[2, 2, 2, 2, 0, 2, 1, 3, 1, 2, 1, 2, 1, 1, 0, 0],30.191491578582838,23.778340282539357,22.0
[2, 3, 2, 1, 2, 3, 0, 3, 2, 3, 3, 2, 1, 1, 1, 0],24.175598422557382,24.96597010069571,27.9
[0, 2, 2, 2, 0, 2, 1, 3, 1, 2, 2, 3, 3, 3, 0, 0],30.74125380346585,24.360462474289953,24.6
[1, 3, 3, 3, 2, 3, 2, 1, 2, 1, 1, 3, 2, 2, 2, 0],22.029696817185304,23.355366068403995,29.6
[2, 3, 3, 2, 0, 3, 2, 3, 2, 1, 3, 2, 3, 1, 0, 0],25.46550033584859,22.797524972318346,29.3
[2, 2, 2, 2, 0, 2, 1, 3, 1, 2, 1, 2, 1, 1, 0, 0],30.10778556630161,24.137929677849517,22.0
[1, 3, 3, 3, 2, 3, 2, 1, 2, 1, 2, 3, 1, 2, 2, 0],21.217848089153513,23.023770275969156,29.7
[3, 1, 1, 2, 3, 0, 3, 1, 2, 0, 3, 3, 3, 3, 0, 0],29.57966166774936,25.499016950195802,25.6
[3, 2, 2, 2, 2, 0, 2, 3, 2, 3, 2, 3, 1, 2, 2, 0],22.308326930608082,23.134418499510478,30.5
[1, 1, 3, 3, 2, 3, 2, 2, 1, 2, 3, 1, 2, 0, 0, 0],27.150887815882772,22.709164206207955,24.6
[3, 2, 2, 2, 1, 3, 3, 3, 2, 1, 2, 3, 3, 3, 1, 0],20.821364501439856,23.852016893726887,31.0
[1, 3, 3, 3, 2, 1, 1, 1, 0, 0, 3, 3, 3, 3, 1, 0],34.04151882861676,23.88529891757018,24.4
[2, 3, 2, 1, 2, 3, 1, 2, 0, 1, 2, 3, 3, 3, 1, 0],24.129865286960857,23.57027375260901,26.9
[1, 3, 3, 3, 2, 3, 3, 3, 2, 0, 3, 3, 1, 1, 0, 0],24.819143165346283,23.16881097332652,28.9
[3, 2, 3, 2, 0, 2, 1, 1, 1, 2, 1, 3, 2, 2, 2, 0],28.082183746350797,25.116976321018587,26.3
[0, 2, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 1, 3, 2, 0],29.99686664068229,25.82889812663715,24.5
[1, 3, 3, 3, 2, 2, 2, 2, 1, 2, 3, 2, 1, 1, 0, 0],23.73712307208645,24.587542051264286,26.4
[0, 1, 2, 1, 2, 1, 2, 2, 1, 3, 3, 1, 2, 2, 3, 0],29.76523399762767,24.962318654417263,25.7
[1, 2, 3, 2, 3, 1, 2, 1, 0, 2, 3, 3, 1, 2, 2, 0],26.088660013859528,25.10259846936301,26.5
[3, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 3, 2, 0, 3, 0],26.131982652246244,23.51485151246596,26.0
[3, 2, 2, 2, 0, 1, 1, 1, 2, 0, 2, 3, 3, 3, 1, 0],32.637914761217736,23.37772564869058,24.1
[1, 3, 2, 1, 2, 3, 2, 3, 2, 1, 3, 1, 2, 0, 3, 0],25.23027235364233,23.836592946153868,28.5
[2, 3, 3, 3, 2, 3, 0, 1, 0, 3, 1, 1, 0, 1, 0, 0],36.54317536561497,21.449623869319304,22.2
[3, 2, 2, 2, 1, 1, 1, 3, 2, 1, 2, 3, 3, 3, 1, 0],23.542845223394025,24.06499638228509,27.8
[1, 2, 2, 2, 3, 1, 2, 3, 2, 0, 3, 3, 2, 1, 2, 0],22.67015564864696,23.200555057127335,28.5
[3, 3, 1, 3, 2, 2, 2, 0, 0, 2, 3, 1, 1, 1, 0, 0],33.30298920110905,26.16901506903516,23.4
[0, 1, 2, 1, 2, 1, 2, 2, 1, 2, 3, 3, 3, 2, 1, 0],31.329379236279454,25.618037495726906,23.9
[1, 3, 2, 2, 3, 3, 2, 2, 1, 3, 3, 1, 2, 1, 0, 0],23.177741640539264,23.056029964034508,27.6
[3, 2, 2, 1, 2, 1, 2, 1, 2, 2, 3, 3, 1, 2, 2, 0],23.43967292160762,23.195784834755734,28.8
[3, 3, 2, 1, 2, 2, 0, 3, 2, 1, 1, 3, 2, 1, 2, 0],26.06140876189711,25.31864847166995,27.8
[2, 3, 3, 2, 0, 3, 2, 2, 2, 1, 3, 2, 1, 1, 0, 0],25.35507484705406,22.197656693471973,26.9
[3, 3, 2, 2, 3, 3, 2, 3, 2, 1, 0, 2, 1, 1, 0, 0],31.356864259374085,26.089034733542473,25.9
[1, 1, 3, 3, 2, 3, 2, 2, 0, 3, 1, 1, 0, 1, 0, 0],36.11342385829315,23.358651195360316,21.9
[1, 3, 3, 3, 2, 2, 2, 2, 1, 2, 3, 3, 1, 2, 2, 0],22.2123628744364,23.76372103503717,30.2
[1, 3, 3, 3, 2, 2, 2, 2, 0, 2, 3, 1, 1, 1, 2, 0],24.83742825265572,24.580503354836335,26.4
[3, 3, 1, 3, 2, 2, 2, 0, 1, 2, 3, 2, 1, 2, 3, 0],23.674845851270224,25.072547300433698,29.5
[3, 1, 2, 2, 3, 3, 2, 3, 1, 2, 2, 3, 2, 1, 0, 0],21.0695841342688,21.538996973899977,29.3
[1, 3, 0, 3, 0, 0, 0, 2, 1, 2, 3, 2, 1, 1, 1, 0],51.20760110595452,25.409505947820954,20.0
[1, 2, 0, 2, 3, 1, 2, 1, 0, 1, 1, 3, 2, 0, 0, 0],38.26561126632891,22.362045261444283,19.0
[1, 3, 3, 3, 2, 2, 1, 1, 3, 1, 1, 3, 2, 0, 3, 0],25.128193094341988,23.334480322198075,27.8
[3, 2, 2, 2, 0, 2, 1, 2, 1, 3, 2, 0, 0, 3, 1, 0],36.25451915379991,22.722440326044936,24.0
[2, 3, 0, 2, 2, 2, 2, 2, 1, 0, 2, 1, 2, 0, 0, 0],37.85923425778947,22.75019079452467,21.0
[1, 3, 2, 1, 0, 1, 3, 2, 1, 2, 3, 3, 3, 2, 2, 0],35.96134638658681,24.523470002132413,27.1
[1, 3, 3, 3, 2, 1, 1, 1, 3, 1, 3, 2, 1, 1, 2, 0],24.145909544722038,22.51817646142331,26.8
[3, 3, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 1, 1, 0, 0],30.2096614005616,24.810545934659807,23.0
[1, 3, 2, 3, 2, 1, 2, 0, 0, 3, 1, 1, 0, 1, 0, 0],41.549749500368684,21.818798832622427,19.9
[3, 2, 1, 2, 1, 1, 1, 1, 0, 1, 2, 3, 3, 3, 1, 0],32.538217079576846,23.012218665509227,23.1
[1, 3, 3, 3, 2, 3, 3, 3, 2, 0, 3, 2, 1, 1, 0, 0],24.457760702181904,23.17455811919779,27.8
[1, 3, 2, 3, 2, 3, 2, 3, 1, 1, 2, 3, 3, 3, 1, 0],20.88926571339456,23.772307267023933,30.3
[1, 3, 3, 1, 2, 2, 3, 3, 1, 3, 1, 0, 3, 1, 3, 0],30.3939518915168,24.30929092830051,29.7
[1, 2, 0, 2, 3, 1, 2, 1, 0, 1, 1, 3, 2, 0, 0, 0],36.99914475235846,23.340894398316884,19.0
[3, 2, 3, 3, 0, 3, 2, 2, 1, 3, 3, 1, 3, 0, 3, 0],22.7293429307108,23.098245647745447,31.5
[3, 2, 3, 2, 3, 1, 2, 1, 0, 1, 0, 2, 1, 1, 0, 0],36.20674628073267,25.855227166532323,21.1
[0, 3, 2, 1, 2, 1, 2, 2, 0, 1, 3, 3, 2, 1, 0, 0],30.40270637902065,22.97402655090255,22.8
[1, 3, 2, 1, 2, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 0],26.79558445000331,24.77242730805516,23.0
[0, 3, 2, 2, 3, 3, 2, 2, 1, 2, 3, 3, 1, 2, 1, 0],24.17261617834113,24.45199946182032,28.5
[1, 2, 2, 2, 3, 1, 2, 1, 2, 0, 2, 3, 3, 3, 0, 0],23.854864269685407,22.897994536855663,25.7
[1, 2, 2, 2, 3, 2, 0, 2, 1, 0, 3, 3, 2, 1, 0, 0],29.660527566365012,23.528999863788925,23.5
[1, 3, 3, 3, 2, 2, 2, 2, 1, 0, 2, 0, 0, 2, 1, 0],38.69999490498623,25.971248931592196,22.4
[3, 2, 2, 3, 0, 1, 3, 2, 1, 2, 3, 3, 1, 2, 2, 0],25.474462449057697,25.204525780022273,29.2
[3, 2, 3, 1, 3, 1, 1, 2, 0, 3, 1, 0, 3, 1, 3, 0],31.94550637361409,24.258253998733426,26.9
[2, 1, 0, 1, 2, 2, 2, 1, 1, 3, 1, 1, 0, 0, 2, 0],53.41934246221454,24.92960302627929,19.0
[0, 3, 2, 1, 2, 3, 0, 3, 2, 3, 3, 2, 1, 1, 1, 0],28.769013597392274,24.773120744765077,26.1
[2, 3, 2, 1, 2, 1, 2, 2, 0, 1, 3, 3, 1, 1, 2, 0],25.623508175662057,24.654762622913005,26.0
[1, 3, 2, 1, 2, 1, 1, 3, 1, 2, 3, 3, 1, 2, 2, 0],26.20828917800103,25.733954354711692,27.3
[3, 2, 2, 1, 2, 1, 2, 1, 2, 2, 3, 3, 1, 2, 2, 0],23.818896672384266,25.84890173080431,28.3
[1, 1, 2, 1, 2, 3, 0, 3, 2, 3, 3, 2, 1, 1, 1, 0],27.378257946194463,25.50566494925855,24.9
[2, 3, 2, 1, 2, 1, 1, 1, 3, 3, 3, 2, 1, 1, 0, 0],27.4769784664853,24.90338986295066,24.7
[1, 3, 2, 1, 3, 3, 2, 2, 2, 1, 3, 1, 2, 0, 3, 0],24.642931450476233,25.745819498111224,28.0
[1, 3, 3, 3, 2, 2, 1, 1, 3, 1, 1, 3, 2, 0, 3, 0],26.710260190025195,25.26318785121638,27.2
[3, 2, 3, 2, 0, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 0],28.475357494739477,22.923783010051906,22.8
[2, 3, 3, 3, 2, 3, 0, 3, 2, 1, 3, 3, 2, 2, 2, 0],21.639999379816,24.90838733775041,31.3
[1, 2, 3, 3, 0, 3, 2, 2, 1, 3, 3, 1, 3, 0, 3, 0],23.365955756870964,22.672495366965826,29.9
[3, 3, 3, 3, 2, 2, 2, 2, 0, 2, 3, 1, 1, 1, 2, 0],22.80548351646521,23.767753741701988,28.7
[2, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 1, 2, 0, 0, 0],24.76182044514801,22.60778265497432,27.4
[1, 1, 3, 2, 0, 3, 2, 3, 2, 1, 3, 2, 3, 1, 0, 0],27.24344988696847,22.735832789138676,26.3
[2, 2, 2, 2, 1, 1, 1, 1, 0, 0, 3, 2, 1, 2, 2, 0],35.79123821355787,23.99950446406741,22.0
[3, 3, 3, 2, 0, 3, 2, 3, 2, 1, 3, 2, 3, 1, 0, 0],28.94441348972713,24.439178979416575,28.8
[2, 3, 3, 3, 2, 3, 2, 2, 2, 1, 3, 1, 2, 0, 3, 0],21.32190943258852,22.98636831323992,30.6
[1, 3, 2, 1, 3, 3, 0, 3, 0, 1, 1, 3, 2, 0, 3, 0],27.93999083632094,25.308053575506577,25.7
[3, 3, 2, 2, 0, 2, 1, 2, 1, 0, 3, 3, 1, 2, 2, 0],31.280892515603842,23.340401877311216,26.6
[3, 2, 2, 2, 0, 1, 1, 3, 1, 2, 3, 3, 1, 2, 2, 0],28.590440831617975,22.543125211975333,27.9
[3, 3, 1, 3, 2, 2, 2, 0, 0, 3, 1, 0, 3, 1, 3, 0],35.9476798256768,24.189265060192646,26.8
[3, 2, 3, 1, 3, 1, 1, 2, 1, 2, 3, 3, 1, 2, 3, 0],24.107307277311655,23.90021227551161,30.3
[0, 3, 3, 2, 0, 3, 2, 3, 2, 1, 3, 2, 1, 1, 0, 0],30.11009933504888,23.07133731436015,25.8
[2, 2, 3, 2, 3, 1, 2, 1, 0, 1, 0, 1, 1, 1, 0, 0],38.342595212347234,22.964826876090473,19.7
[1, 3, 3, 3, 2, 1, 1, 1, 1, 3, 2, 0, 0, 3, 1, 0],41.06201582691404,25.27985903979691,23.0
[1, 2, 2, 2, 0, 2, 1, 2, 0, 0, 3, 3, 3, 3, 1, 0],35.293886079778574,24.75906721832592,22.6
[2, 2, 2, 2, 0, 2, 1, 3, 1, 2, 3, 3, 1, 2, 2, 0],24.804220674560476,21.554186785484113,28.0
[1, 3, 2, 1, 2, 1, 1, 3, 1, 0, 1, 2, 1, 1, 0, 0],33.54305757335688,23.94008525791597,20.0
[0, 1, 3, 3, 2, 3, 2, 3, 2, 1, 1, 2, 1, 0, 3, 0],30.470950654876255,24.5021415315891,25.5
[0, 2, 2, 1, 2, 1, 2, 2, 1, 2, 3, 3, 3, 2, 1, 0],28.52094986441055,25.437328038119997,24.7
[2, 3, 2, 1, 2, 3, 2, 3, 2, 1, 3, 1, 2, 0, 3, 0],24.278703219222802,24.036282525967067,29.8
[1, 3, 2, 1, 2, 3, 1, 2, 0, 1, 2, 3, 3, 3, 1, 0],24.725731763024136,23.904222178771132,25.8
[2, 2, 2, 2, 0, 2, 1, 3, 2, 1, 0, 2, 1, 1, 0, 0],36.249680770051114,25.343769573186556,21.0
[3, 3, 2, 2, 3, 3, 2, 3, 1, 2, 1, 2, 1, 1, 0, 0],23.12060766618987,22.55259028336646,28.3
[1, 3, 3, 3, 0, 2, 1, 3, 1, 2, 1, 2, 1, 1, 0, 0],29.982389881259298,23.95863989544987,23.2
[2, 2, 2, 2, 2, 3, 3, 3, 2, 0, 3, 2, 1, 1, 0, 0],24.49428569137048,24.16639514451391,26.6
[2, 3, 3, 2, 0, 3, 3, 2, 1, 2, 3, 1, 1, 2, 2, 0],27.052000289375847,24.34445590724064,29.1
[3, 2, 2, 3, 0, 1, 2, 2, 2, 1, 3, 2, 1, 1, 0, 0],27.66559194447047,24.815717407615676,24.9
[1, 2, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 1, 3, 2, 0],26.167017047690035,23.26730911940914,26.0
[0, 3, 2, 1, 2, 1, 1, 3, 1, 2, 3, 3, 1, 2, 2, 0],28.23097035297061,23.60228213518091,26.8
[0, 3, 2, 1, 2, 1, 1, 1, 2, 1, 2, 3, 3, 3, 1, 0],28.244486911465884,23.04428551290995,24.3
[1, 1, 2, 3, 2, 3, 0, 3, 2, 3, 3, 2, 1, 1, 1, 0],24.27804102539697,23.49703458027198,26.9
[0, 2, 2, 1, 3, 1, 1, 2, 1, 1, 2, 3, 3, 3, 1, 0],28.138578780567673,23.29239076869923,24.0
[3, 2, 2, 2, 1, 1, 1, 3, 2, 1, 3, 2, 1, 3, 2, 0],23.156194445442285,22.877408157072715,28.8
[3, 2, 2, 2, 3, 0, 3, 1, 2, 0, 3, 3, 3, 3, 0, 0],25.430431152342088,23.464362893330886,27.9
[3, 1, 1, 2, 1, 3, 1, 3, 2, 3, 2, 2, 2, 1, 0, 0],25.935961452875837,23.748569894710634,26.6
[1, 2, 0, 2, 3, 1, 2, 1, 0, 1, 1, 3, 2, 0, 2, 0],35.25695914636113,24.99300488086118,20.9
[2, 1, 0, 1, 2, 2, 2, 1, 1, 3, 1, 1, 0, 0, 0, 0],63.68795161037658,21.374806441571582,17.0
[2, 3, 2, 1, 2, 1, 2, 1, 2, 2, 3, 3, 1, 2, 2, 0],22.68849566886795,22.797366645354714,28.7
[3, 2, 2, 1, 2, 1, 2, 0, 0, 1, 3, 3, 1, 1, 2, 0],32.44916960833939,25.71504604997968,23.9
[3, 3, 1, 3, 2, 2, 2, 0, 0, 2, 3, 3, 2, 1, 2, 0],27.674611183469416,24.278449115889376,28.3
[1, 2, 2, 2, 3, 1, 2, 3, 2, 0, 3, 1, 1, 1, 0, 0],26.29751148630904,24.21824172659782,23.7
[2, 3, 2, 1, 2, 3, 0, 3, 2, 3, 2, 3, 3, 3, 1, 0],21.966495677549666,24.136866397200865,30.5
[3, 2, 3, 1, 3, 2, 2, 1, 2, 3, 3, 2, 1, 1, 1, 0],22.58064095845532,24.288291274216615,29.0
[3, 3, 2, 1, 2, 3, 1, 2, 0, 1, 2, 2, 3, 3, 1, 0],24.73154767741194,22.909584100654094,28.0
[2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 3, 3, 1, 2, 2, 0],22.880730836327064,24.00764425573893,27.7
[3, 2, 2, 2, 0, 1, 1, 1, 2, 0, 3, 2, 1, 2, 2, 0],30.610283376724567,24.099170896391445,24.0
[3, 2, 2, 2, 1, 1, 1, 1, 0, 0, 2, 3, 3, 3, 1, 0],36.26972194107339,24.723619036540978,22.8
[0, 3, 2, 1, 2, 1, 2, 2, 0, 1, 3, 3, 2, 0, 3, 0],29.3471332122755,23.41652603410261,24.9
[3, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 3, 2, 1, 0, 0],25.99624667472795,23.912726523829622,24.0
[1, 3, 2, 1, 3, 3, 2, 1, 2, 2, 3, 3, 1, 2, 2, 0],22.235080094199134,24.30200817712521,29.9
[1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 3, 1, 2, 0, 3, 0],25.31571787506125,23.94704895427617,25.0
[1, 3, 3, 3, 2, 2, 2, 3, 1, 2, 2, 3, 2, 1, 0, 0],20.139344242976,21.263138939570375,29.2
[3, 1, 2, 2, 3, 3, 2, 2, 0, 2, 3, 1, 1, 1, 2, 0],23.64328940053243,23.300315664617912,27.0
[1, 2, 2, 2, 3, 1, 2, 3, 2, 0, 3, 3, 2, 1, 0, 0],24.67080546284621,22.433770349558124,26.8
[2, 3, 2, 1, 2, 3, 2, 3, 1, 1, 2, 3, 2, 1, 2, 0],22.088273158387107,24.129500570521152,29.4
[3, 1, 3, 3, 2, 3, 2, 2, 0, 3, 1, 1, 0, 1, 2, 0],29.649119693602973,24.003812204263525,25.9
[3, 3, 2, 1, 2, 2, 0, 3, 2, 1, 1, 3, 2, 1, 0, 0],29.626831129872777,25.400154691756327,25.6
[1, 3, 3, 0, 2, 2, 1, 1, 1, 2, 1, 3, 2, 2, 2, 0],27.622705338087805,24.03106683858546,25.7
[3, 2, 3, 2, 0, 2, 2, 2, 1, 2, 3, 2, 1, 1, 0, 0],28.13307953434914,24.695171711965948,25.8
[1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 1, 1, 0, 0, 2, 0],33.03192873790576,23.20228613129479,27.2
[2, 1, 0, 1, 2, 2, 2, 1, 1, 0, 3, 2, 1, 1, 3, 0],44.35294746081614,26.92723862103299,22.0
[3, 3, 2, 1, 2, 2, 0, 3, 2, 1, 3, 3, 1, 1, 1, 0],24.685963847264922,23.024867072569883,28.0
[2, 3, 2, 1, 2, 3, 0, 3, 2, 3, 1, 3, 2, 1, 2, 0],23.88156762811797,24.318177933217235,29.7
[3, 2, 2, 3, 0, 2, 2, 1, 2, 1, 1, 2, 1, 1, 0, 0],27.420584666178677,22.714164786168034,23.0
[3, 3, 1, 1, 2, 1, 3, 2, 1, 2, 0, 3, 1, 2, 2, 0],32.4734533563784,24.736347259558652,27.0
[2, 1, 2, 2, 3, 3, 2, 2, 1, 3, 3, 1, 2, 1, 0, 0],22.921545283145203,23.311591300774595,26.9
[1, 3, 3, 2, 0, 3, 2, 2, 2, 1, 3, 2, 1, 1, 0, 0],26.104209833900292,23.20401036360193,25.9
[3, 2, 2, 2, 3, 1, 2, 1, 2, 0, 2, 3, 3, 3, 0, 0],24.205978449693838,23.86464280168199,27.1
[1, 2, 2, 2, 1, 3, 3, 3, 2, 1, 2, 3, 3, 3, 1, 0],20.51727516104051,22.548573003051192,29.6
[1, 0, 3, 3, 2, 0, 2, 3, 2, 3, 2, 3, 1, 2, 2, 0],28.449641701038736,25.140701961201795,28.3
[3, 2, 2, 2, 2, 3, 2, 2, 1, 2, 3, 1, 2, 0, 0, 0],24.62970581324946,22.0946461490555,26.6
[1, 3, 3, 3, 3, 0, 3, 1, 2, 0, 3, 3, 3, 3, 0, 0],26.897160235098262,23.95075111114609,27.2
[3, 1, 1, 2, 2, 2, 1, 1, 3, 1, 1, 3, 2, 0, 3, 0],27.34417736727289,24.065578867964614,26.0
[1, 1, 3, 3, 2, 0, 0, 1, 2, 0, 2, 3, 3, 3, 0, 0],35.284083371640214,21.688060213712582,22.9
[3, 1, 2, 1, 3, 3, 2, 3, 1, 2, 2, 3, 2, 1, 1, 0],22.203824112467323,23.77146166727782,29.0
[1, 1, 2, 1, 2, 3, 0, 3, 2, 3, 3, 2, 1, 1, 1, 0],27.005983486848958,26.80713869564962,24.7
[0, 3, 2, 2, 2, 1, 2, 1, 2, 2, 3, 3, 1, 2, 2, 0],27.788240360888672,26.6678830097684,26.6
[1, 3, 2, 2, 3, 2, 3, 3, 1, 3, 1, 0, 3, 1, 1, 0],27.98405029337181,24.636388447109525,27.9
[3, 2, 3, 1, 3, 2, 2, 1, 2, 3, 2, 3, 3, 3, 2, 0],22.0064278174932,25.649048894554177,31.9
[3, 2, 2, 2, 1, 3, 2, 2, 1, 2, 3, 3, 1, 1, 0, 0],22.358039420612883,21.99417664857872,27.9
[1, 1, 3, 3, 2, 3, 3, 3, 2, 1, 2, 3, 3, 3, 1, 0],23.060638311220867,25.781405471377457,29.4
[3, 3, 1, 1, 2, 2, 2, 1, 0, 1, 1, 3, 2, 0, 3, 0],32.08842288562296,25.781631745128315,25.0
[2, 3, 3, 3, 2, 3, 0, 3, 2, 1, 1, 2, 1, 1, 0, 0],26.14316342212104,24.8026318441935,25.3
[2, 0, 2, 1, 2, 3, 2, 3, 2, 0, 3, 2, 1, 1, 0, 0],30.343945932165592,24.043152334903233,23.8
[1, 3, 3, 3, 2, 3, 3, 3, 2, 1, 1, 2, 1, 0, 0, 0],30.653740449858628,19.797129618854505,26.8
[2, 3, 2, 1, 2, 3, 0, 3, 2, 3, 3, 2, 1, 1, 2, 0],22.9321086718474,23.795040931308357,29.4
[1, 3, 3, 3, 2, 1, 1, 2, 3, 1, 3, 2, 1, 1, 1, 0],24.754771101462943,23.50747116485944,26.4
[1, 2, 2, 2, 3, 2, 0, 2, 1, 0, 3, 3, 1, 1, 1, 0],29.25649585203728,24.87614485660061,23.6
[1, 1, 2, 1, 2, 3, 0, 3, 2, 3, 3, 2, 2, 1, 0, 0],26.3386747745305,24.189930393772773,25.0
[2, 3, 3, 3, 2, 3, 2, 1, 2, 2, 3, 3, 1, 2, 2, 0],18.991470347823213,23.092292228369168,32.3
[3, 2, 2, 1, 2, 1, 0, 3, 0, 0, 1, 3, 2, 0, 3, 0],37.26928915826433,25.663479031031336,23.0
[1, 1, 3, 3, 3, 1, 1, 2, 1, 1, 3, 3, 1, 3, 2, 0],24.4702095384004,22.714761306466592,27.6
[0, 2, 2, 1, 2, 0, 0, 1, 2, 0, 2, 3, 3, 3, 1, 0],50.79823805044332,25.19189835671589,19.9
[2, 3, 0, 2, 2, 2, 2, 2, 1, 0, 2, 1, 2, 0, 0, 0],38.20096715693991,23.38832155116195,21.0
[3, 1, 1, 2, 3, 0, 3, 1, 2, 3, 2, 1, 2, 0, 0, 0],31.257348825592565,23.878111235966287,24.0
[1, 2, 2, 2, 3, 1, 2, 3, 2, 0, 3, 3, 2, 1, 1, 0],23.64358599611869,23.209466236956494,27.5
[3, 3, 2, 1, 2, 2, 0, 3, 2, 1, 3, 3, 1, 1, 0, 0],27.726508985410753,24.452576407667628,26.5
[2, 3, 2, 1, 2, 1, 2, 1, 0, 2, 3, 1, 1, 1, 2, 0],28.284707264490674,23.873901771412342,24.0
[3, 1, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 1, 2, 2, 0],21.81561374882286,24.434753391892308,31.3
[1, 1, 2, 2, 2, 2, 2, 1, 2, 3, 2, 3, 3, 3, 2, 0],21.85054677340431,24.258043726773593,28.7
[3, 2, 3, 2, 3, 1, 2, 2, 2, 1, 3, 1, 2, 0, 3, 0],21.741991793466152,22.476156935096366,29.7
[1, 1, 3, 2, 1, 3, 2, 2, 1, 2, 3, 3, 1, 1, 0, 0],24.257769028048273,22.863636915428856,25.7
[3, 2, 2, 3, 2, 0, 0, 1, 2, 0, 2, 3, 3, 3, 0, 0],37.31101061656615,22.984426064506376,24.4
[3, 2, 3, 1, 3, 1, 3, 3, 1, 3, 1, 0, 3, 1, 1, 0],31.516991199836195,26.22373052060404,27.8
[1, 3, 2, 2, 3, 2, 1, 2, 1, 1, 3, 3, 1, 2, 3, 0],23.129496275317685,26.314444149096705,28.0
[3, 3, 3, 3, 2, 0, 2, 2, 0, 2, 3, 1, 1, 3, 1, 0],25.66104229717318,21.872192713158306,28.1
